PollingPlaceID,Latitude,Longitude
47736,-27.6625196,153.0497080
31791,-27.6763000,153.0910000
38235,-27.6234600,153.0495400
5386,-27.6285000,153.1390000
6439,-27.6878000,153.0900000
47729,-27.6912800,153.0805300
47731,-27.6343800,153.1468000
30167,-27.7168300,153.2056600
12000,-27.5930000,153.1090000
47727,-27.6643000,153.0268500
31795,-27.6596160,153.1115901
32567,-27.6068000,153.0960000
31797,-27.6431135,153.1246972
6461,-27.6866000,153.1100000
38265,-27.6646000,153.1510000
31800,-27.6813000,153.0340000
31955,-27.5873670,153.1117010
5402,-27.5909000,153.1290000
56137,-27.5870000,153.0620000
56144,-27.6055038,153.0765497
12014,-27.6432000,153.1530000
5407,-27.6187000,153.1290000
47735,-27.6126300,153.1368000
5408,-27.6080000,153.1290000
47776,-27.6394373,153.0553968
65755,-27.6383840,153.0594180
56156,-27.5947000,153.0560000
5554,-27.6430000,153.0980000
5536,-27.6301000,153.1160000
5555,-27.6262000,153.1060000
34276,-27.6408454,153.1086569
6489,-27.6772000,153.0490000
5169,-27.4476000,152.9770000
6496,-27.4774000,152.9950000
6498,-27.4585000,152.9810000
46367,-27.5504000,152.8890000
65600,-27.4642290,153.0310350
14233,-27.4734190,153.0259900
58694,-27.4642290,153.0310350
65727,-27.4724220,153.0260040
6500,-27.4959000,152.9120000
6502,-27.5000000,152.9450000
6494,-27.5076000,152.9530000
30168,-27.4643376,153.0311187
32492,-27.4039000,152.9300000
6507,-27.5265000,152.9650000
56202,-27.4163073,152.9773718
32495,-27.4019000,152.9620000
6508,-27.5017000,152.9720000
6509,-27.5032000,152.9800000
6510,-27.4997000,152.9660000
6511,-27.5000680,152.9980586
6516,-27.5519000,152.8080000
6512,-27.5088000,152.9400000
38279,-27.5099064,152.9452781
6513,-27.5177000,152.9440000
11996,-27.4148000,152.9560000
38089,-27.4638578,152.9993134
5188,-27.4118000,152.9670000
6515,-27.5691000,152.8760000
5193,-27.4041000,152.9650000
6518,-27.5336000,152.8950000
6519,-27.4677000,152.9850000
6521,-27.4955000,152.9970000
65758,-27.4958810,153.0159150
6524,-27.4425000,152.9440000
6525,-27.4482000,152.9520000
6528,-27.4374000,152.9360000
31470,-27.4853000,152.9890000
6527,-27.4872000,152.9810000
6501,-27.4785000,152.8690000
58544,-27.4090700,152.9260400
6537,-26.3465259,152.6730076
6538,-25.5246000,152.6790000
6539,-25.8122571,152.6227501
6560,-25.5157000,152.6890000
65423,-25.5418190,152.7016450
6541,-25.6723807,152.8881328
6543,-26.2853744,152.9967640
14234,-27.4734190,153.0259900
6547,-25.5988929,152.2612106
6550,-26.1410941,152.6153758
6551,-26.2920000,151.9550000
6552,-26.1080000,151.8460000
47699,-25.9709700,152.9847900
6554,-26.3412000,152.8240000
5422,-26.4181600,152.9105500
6573,-26.1901000,152.6780000
31543,-26.0836000,152.5790000
30169,-25.5418190,152.7016450
6561,-26.3924544,152.7938038
32693,-25.5101000,153.1250000
6564,-25.9494000,152.6030000
6566,-26.0769034,152.7794421
6567,-26.1794969,152.0650854
6568,-25.5442097,152.7216406
6569,-25.9925964,152.5601051
6570,-25.8422352,152.5469039
6572,-26.1883904,152.6668328
6557,-26.1795131,152.7328605
6578,-26.1752000,152.6560000
32767,-26.1883904,152.6668328
6575,-26.1826105,152.6713409
6581,-26.4599189,152.6792682
6583,-26.2283102,152.6678373
6584,-26.3865917,152.6805029
6587,-26.0875366,152.2416030
32694,-25.4012000,153.0180000
6592,-26.2625595,152.8717362
6594,-26.2938959,152.7110666
6644,-26.0908019,152.4845098
6598,-25.5390928,152.7011422
6610,-25.5225000,152.6940000
6604,-26.2140251,152.6862231
58878,-26.2454235,152.7502641
6606,-25.6039000,152.5910000
6607,-26.2460018,151.9400474
5443,-26.4016000,153.1030000
5444,-26.4078030,153.0490140
33132,-26.4116844,153.0390940
5447,-26.4784380,153.0950450
6614,-26.2410870,152.6194689
6616,-26.3655250,152.8553920
6618,-25.9085000,153.0790000
6619,-25.5022858,152.7101846
6577,-26.1990000,152.6480000
6625,-26.0346204,152.0453021
5448,-26.3898000,153.0320000
32757,-26.4116844,153.0390940
31445,-26.4086000,153.0290000
6627,-25.7283171,152.5826523
6628,-25.5591000,152.6680000
34128,-26.4169000,152.9971000
6629,-25.9261000,152.9960000
6637,-26.1357000,152.7010000
65121,-26.4042000,153.0750000
6639,-26.2038058,152.4432885
6641,-26.1497071,152.8174582
6645,-26.0484301,152.3961373
6431,-27.9807000,152.5470000
6255,-27.9913000,152.9990000
58586,-27.9644640,152.9957330
6062,-28.1237000,153.1870000
5602,-27.6491000,152.3310000
65495,-27.6091003,152.7633315
31682,-28.0975000,153.3570000
6432,-27.9972000,152.6800000
56431,-27.4734190,153.0259900
56383,-27.6680000,153.0540000
58884,-27.6625196,153.0497080
58835,-28.0906354,153.4523304
6262,-28.0168440,153.1626410
56441,-27.6085382,152.7599301
32547,-27.8084390,152.9550988
5607,-27.6157000,152.1160000
5608,-27.5910000,152.3550000
5609,-27.5598350,152.2791830
5610,-27.5686000,152.2780000
6078,-28.0393000,153.3130000
5611,-27.5298000,152.4080000
5613,-27.5728000,152.2030000
31793,-27.7103000,152.9750000
47744,-27.7304900,152.9832900
6448,-27.8119000,152.6670000
5618,-27.5459000,152.4920000
64579,-27.8813629,153.3345096
5619,-27.5545000,152.1260000
58844,-27.6643000,153.0268500
6270,-28.2152000,153.0070000
58728,-27.6085382,152.7599301
6459,-27.8296000,153.0280000
38246,-27.8352000,153.0340000
47730,-27.8351260,153.0305660
6451,-27.9424000,152.6230000
5621,-27.4791406,152.4272731
6273,-28.1046830,153.0278877
58830,-28.0932920,152.8435550
5623,-27.6238000,152.3960000
5624,-27.5223000,152.3570000
6458,-27.7648000,153.1050000
5626,-27.6290000,152.1910000
6464,-28.1651000,152.6680000
5629,-27.7227000,152.2240000
37810,-28.0785000,153.3630000
31487,-27.4594000,152.0530000
6466,-27.7713486,152.6507144
37395,-28.0018000,153.3280000
56265,-27.8991000,153.3040000
56279,-27.9435500,153.3201100
58547,-27.9375100,153.3039900
56301,-27.7010000,153.0360000
6469,-27.7798024,152.7311546
58839,-27.5686330,152.4194020
6286,-28.2184000,152.8580000
6474,-27.9196000,152.7050000
64580,-27.9709010,153.4141380
6098,-28.1896000,153.2650000
6288,-27.9703956,153.1985794
12059,-27.6685000,152.0570000
12042,-27.9185000,153.3070000
12027,-28.0746000,153.3540000
6293,-27.8763000,153.1250000
6294,-27.9330000,153.1900000
6295,-28.1045000,152.9160000
5639,-27.7982000,152.3720000
5647,-27.6339000,152.2200000
6481,-27.8239000,152.6170000
5650,-27.5595000,152.0240000
6296,-27.8939000,152.9730000
6648,-34.9226396,138.5993915
32952,-34.9226396,138.5993915
6649,-34.9278800,138.6093500
6650,-34.9204000,138.6090000
6651,-34.9341850,138.6044380
6652,-34.9281000,138.5890000
7011,-34.9613400,138.5811000
7008,-34.9604140,138.5735180
6653,-34.8616000,138.5990000
6654,-34.8542000,138.5990000
65592,-34.9218320,138.5989610
6655,-34.8800860,138.6149780
7049,-34.8979000,138.5760000
7010,-34.9643000,138.5900000
6664,-34.9076000,138.6170000
36447,-34.8944000,138.5680000
6657,-34.8801500,138.5660200
30170,-34.9217572,138.5992614
6887,-34.9345000,138.6320000
6659,-34.8655000,138.6020000
6660,-34.8513010,138.6038590
6868,-34.9577300,138.6205100
64715,-34.8991140,138.6572110
6871,-34.9515000,138.5890000
6872,-34.9543700,138.5907700
6663,-34.8710000,138.6260000
7066,-34.9042500,138.5696700
6878,-34.9576000,138.6070000
7303,-34.9192500,138.6226700
7067,-34.9430300,138.5722100
6668,-34.8621600,138.5881630
12086,-34.8738200,138.5551930
6670,-34.9060300,138.6085310
31070,-34.9584000,138.6120000
36446,-34.8966400,138.6384600
7079,-34.9197900,138.5379700
6674,-34.8827160,138.6039230
6675,-34.9051060,138.5976040
6676,-34.8484190,138.6198640
7311,-34.9216000,138.6360000
7312,-34.9188000,138.6310000
6886,-34.9446000,138.6200000
6679,-34.8849890,138.5900190
6681,-34.8748500,138.5968420
6682,-34.8901000,138.6020000
7077,-34.8944000,138.5810000
6888,-34.9314400,138.6287700
6684,-34.9069400,138.6248700
6667,-34.9053670,138.6277398
6889,-34.9508000,138.6080000
6685,-34.8854200,138.6259400
6686,-34.8953000,138.6130000
6656,-34.8876000,138.6160000
6890,-34.9425100,138.5960100
65568,-34.9226396,138.5993915
65567,-34.9226396,138.5993915
7325,-34.5044000,139.0450000
6704,-34.2520000,140.4530000
6705,-37.4763000,140.0100000
6706,-34.2848000,140.5980000
7331,-34.3554489,139.6084117
65438,-37.8287570,140.7830840
6709,-36.3130300,140.7693000
7339,-34.0393000,139.7640000
7341,-34.6536000,139.2830000
6711,-37.9136000,140.3990000
6712,-34.2431000,140.4070000
6713,-37.8019000,140.7290000
6714,-35.4722000,139.7010000
6715,-35.6972000,139.8590000
6716,-37.2914000,140.8330000
30171,-37.8287570,140.7830840
7349,-34.6420000,139.0980000
6718,-36.7096000,140.9560000
6719,-37.4085000,140.3370000
6721,-37.8401000,140.8570000
6722,-37.6600000,140.5610000
6723,-34.2747000,140.5350000
7188,-35.2657000,139.4360000
6728,-37.5650000,140.6960000
6729,-35.0934280,139.8960740
6730,-36.1007000,140.3510000
7372,-34.5526000,139.1320000
6733,-36.8376000,139.8540000
6735,-37.8986000,140.5610000
6737,-35.3290000,140.5150000
6740,-34.4528810,140.5705400
6741,-34.4138000,140.6250000
6742,-36.9716000,140.3670000
6743,-34.2551038,140.6465667
7381,-34.9155090,139.3057310
6747,-35.6846000,139.3410000
6748,-37.7810000,140.8250000
6749,-37.5929000,140.3501900
6750,-37.6086000,140.3620000
7388,-34.4711325,139.1178973
6751,-34.2379000,140.5580000
6752,-37.8632000,140.7370000
6753,-34.2875000,140.3670000
7391,-34.0334000,139.6690000
6755,-37.5389840,140.4576820
6756,-37.8446210,140.7718380
6757,-37.8402000,140.7940000
6759,-37.8163000,140.7740000
6744,-37.8267110,140.7932580
34268,-37.8317710,140.7868000
6760,-37.8259000,140.7650000
6800,-36.3585100,140.6929100
7209,-35.1165000,139.2720000
6762,-35.1152000,139.3030000
12996,-35.1221000,139.2720000
7210,-35.1346000,139.2850000
7211,-35.1262420,139.2648310
7213,-35.0401000,139.3550000
6764,-37.5413000,140.8250000
6765,-36.9555000,140.7420000
6767,-36.9723000,140.7460000
6768,-35.5133000,139.1710000
6769,-34.6806000,139.6510000
7396,-34.4725000,138.9960000
13261,-34.4725000,138.9960000
6771,-36.5930000,140.4970000
7218,-34.8532000,139.1610000
6774,-34.1807000,140.7840000
6777,-35.3664000,139.9520000
6778,-37.3795000,140.8360000
6779,-35.2606000,140.9090000
6781,-34.9511000,139.3100000
6782,-38.0512000,140.7000000
6783,-34.8544000,139.6230000
6784,-34.1698000,139.9330000
6786,-37.5508000,140.2260000
6787,-34.1787380,140.7491340
6788,-34.1275000,140.7100000
13263,-34.1787380,140.7491340
6789,-34.1668000,140.7100000
6790,-37.1632230,139.7548780
7417,-34.5726000,139.2990000
6793,-37.5676000,140.1340000
7423,-34.4339000,139.0520000
6794,-37.7985000,140.7730000
6795,-34.5696000,139.5980000
6796,-35.2548000,139.4550000
6797,-37.6986000,140.4540000
7424,-34.5197468,138.9658146
6802,-35.8847000,140.0580000
7428,-34.4087000,139.1270000
6803,-34.1840000,139.9820000
7431,-34.7617000,139.5690000
7237,-35.3308000,139.3810000
6805,-36.5230000,140.7500000
6806,-36.4017000,140.3460000
6807,-34.3138000,140.5260000
6809,-36.3649000,140.9060000
7241,-35.2196000,139.3810000
6813,-37.8799000,140.8290000
6857,-35.0742000,138.5940000
31782,-35.0592000,138.6000000
31740,-35.0787000,138.5940000
31785,-34.9226396,138.5993915
58733,-34.9219820,138.5990750
6858,-35.0217000,138.5680000
6859,-35.0055000,138.6260000
6860,-35.0298000,138.5890000
6861,-35.0294000,138.6200000
6862,-35.0215800,138.6148880
65572,-34.9218320,138.5989610
7089,-35.0164000,138.5220000
7027,-35.0025790,138.5256810
7090,-35.0253930,138.5281560
7040,-35.0040000,138.5210000
7009,-34.9702000,138.5740000
6864,-34.9874820,138.5963920
6865,-35.0330890,138.6259390
7012,-34.9810000,138.5920000
30173,-35.0135500,138.5435000
6866,-35.0249000,138.6080000
6867,-35.0501000,138.5890000
8846,-35.0576000,138.6160000
64795,-35.0868000,138.5840000
6875,-35.0201740,138.6361100
6876,-34.9737000,138.6000000
6879,-34.9715780,138.6161750
7104,-35.0428000,138.5180000
7024,-35.0042160,138.5557720
7037,-35.0108000,138.5560000
7013,-34.9795000,138.5790000
6881,-34.9771085,138.6200826
7025,-34.9979000,138.5580000
6883,-34.9649000,138.6260000
7029,-35.0108000,138.5420000
31787,-35.0174227,138.5509801
6884,-34.9937000,138.6030000
7032,-34.9927000,138.5900000
7036,-34.9990570,138.5782490
7117,-35.0317000,138.5230000
7118,-35.0292000,138.5480000
7119,-35.0407140,138.5356450
7094,-35.0181000,138.5520000
7038,-35.0148320,138.5614110
7039,-35.0033200,138.5374500
6891,-34.9694000,138.5920000
65628,-34.9226396,138.5993915
65627,-34.9226396,138.5993915
7324,-33.8156400,137.8218900
6908,-30.4478000,137.1680000
7326,-34.4227700,137.9121800
6909,-33.9108000,136.5670000
7327,-34.2594800,137.7566500
65631,-32.4902756,137.7632451
7332,-33.8468000,138.4890000
7333,-33.5600000,138.7600000
7334,-32.8818000,138.3510000
7336,-33.6949000,138.4030000
7337,-33.6812710,138.9376070
7338,-33.8658000,138.0060000
6913,-32.1255000,133.6730000
6914,-33.7026350,136.4944480
6915,-34.6221780,135.4692210
6916,-29.0117000,134.7540000
7344,-35.0424000,137.7300000
7345,-34.9264000,137.0830000
6918,-33.6840000,136.9264000
6919,-33.3516300,138.2072300
6920,-34.2645000,135.7280000
7346,-34.6978000,137.7120000
6921,-33.4376597,136.1986891
30174,-32.4924399,137.7628176
7350,-35.0845000,137.7460000
6925,-33.6481100,134.8901800
7351,-34.1694000,139.0840000
7354,-33.8247900,138.7962900
7360,-33.3599000,138.3930000
7361,-33.2690827,138.3516596
7364,-33.4126000,138.8920000
7335,-34.8921000,137.4610000
6928,-31.8888550,138.4224480
6930,-32.7318000,137.1500000
7367,-33.2052414,138.6017993
7369,-33.9617000,137.7150000
12047,-34.0318600,135.7304600
6932,-33.1388400,136.4187800
6933,-34.7313000,135.8670000
7375,-33.1857000,138.3010000
6936,-30.4790000,138.4190000
7376,-33.9278000,138.1610000
6937,-33.5664000,135.7570000
7379,-34.3689000,137.6720000
7383,-35.2365000,136.9810000
7385,-32.8240000,138.1880000
7386,-34.7705497,137.5960625
6940,-32.8542000,135.1550000
7389,-34.0672000,137.5900000
6942,-33.1528800,138.1136100
6943,-34.6262000,135.8660000
7398,-32.7336000,138.6130000
7401,-34.0383000,137.9010000
7402,-32.9735000,138.8380000
7403,-34.5694000,137.8810000
7404,-34.0758000,139.0500000
6946,-32.7213000,134.8400000
6947,-32.4944000,137.7640000
6922,-32.4944100,137.7722000
33120,-32.4945350,137.7637150
6948,-32.4727000,137.7530000
7406,-33.5998000,137.9310000
7407,-34.2242000,138.0190000
6949,-33.0180000,137.9990000
6950,-33.1673000,134.6840000
6951,-34.7198743,135.8551423
6952,-34.7184000,135.8489000
13113,-34.7198743,135.8551423
6953,-34.7416000,135.8470000
6954,-34.1183000,136.3480000
13111,-33.1758744,138.0066017
6945,-33.2044000,138.0040000
6956,-33.1838000,138.0060000
7408,-34.4974000,137.4840000
7409,-34.7928000,137.8330000
6957,-32.3459000,138.0420000
7411,-33.5393000,138.2230000
6958,-33.1980000,138.0040000
6959,-33.2094300,137.9896740
7413,-33.9900000,139.0800000
6944,-30.5643000,136.8960000
13114,-30.5646000,136.8960000
6963,-32.3741000,133.9360000
7419,-33.7815000,138.2150000
6964,-33.1896000,138.0200000
7420,-33.4981000,138.6080000
7422,-34.9091000,137.7970000
6965,-32.5131833,137.8392480
6966,-32.7993000,134.2110000
7427,-33.1479000,138.9210000
6969,-34.3813000,136.1030000
6970,-34.1810000,136.0490000
7432,-33.9320000,137.6290000
7433,-33.9661780,137.6984040
6972,-34.5495086,135.4812440
7434,-34.9907000,137.4020000
6975,-33.2413000,135.5970000
6977,-33.0361000,137.5850000
6981,-33.0340000,137.5680000
6983,-33.0286000,137.5500000
6979,-33.0197000,137.5460000
6926,-33.0165000,137.5340000
6980,-33.0391000,137.5320000
13116,-33.0284000,137.5408000
6982,-33.0153000,137.5170000
6984,-32.5080300,137.7789500
7440,-32.6508000,138.0990000
7441,-33.0357000,138.2700000
6985,-32.4056000,134.5340000
6986,-31.1993000,136.8250000
6987,-33.0483000,135.4670000
7442,-33.5713000,138.4460000
7443,-35.0284000,137.6250000
14243,-34.9226396,138.5993915
46629,-34.9381018,138.5379414
7007,-34.9906890,138.5626920
65589,-34.9218320,138.5989610
7050,-34.9260000,138.5490000
7051,-34.9302000,138.5350000
7052,-34.9626430,138.5414140
7053,-34.9345000,138.5590000
7054,-34.9316000,138.5590000
30176,-35.0056420,138.5400190
7014,-34.9745300,138.5648300
7058,-34.9078500,138.5473300
7015,-34.9781000,138.5580000
7059,-34.9305030,138.5137050
7060,-34.9129000,138.5030000
7061,-34.9646360,138.5571080
7018,-34.9814990,138.5149080
7019,-34.9852000,138.5220000
7020,-34.9726000,138.5200000
32098,-34.9801635,138.5119858
7021,-34.9896000,138.5170000
7022,-34.9833700,138.5297300
7063,-34.9025000,138.4967500
7023,-34.9788660,138.5291730
7064,-34.9179000,138.4950000
7065,-34.9300000,138.5000000
7068,-34.9117000,138.5240000
7069,-34.9158000,138.5300000
7070,-34.9511400,138.5637400
7071,-34.9255360,138.5264880
7072,-34.9197900,138.5379700
34117,-34.9197900,138.5379700
7026,-34.9950500,138.5450760
7074,-34.9543240,138.5470040
7028,-34.9727000,138.5370000
64720,-35.0133790,138.5435882
7030,-34.9890160,138.5474520
7031,-34.9905000,138.5560000
7075,-34.9607000,138.5560000
7016,-34.9703000,138.5550000
7076,-34.9623200,138.5476800
64725,-34.8481931,138.5071111
7078,-34.9399000,138.5620000
36687,-34.8781510,138.5110760
36688,-34.8852900,138.5064800
36701,-34.8980000,138.5050000
7271,-34.8524000,138.4860000
7272,-34.8549000,138.4910000
7034,-34.9940000,138.5270000
7035,-34.9679000,138.5600000
7080,-34.9173000,138.5630000
7081,-34.9375000,138.5090000
7277,-34.8637000,138.4820000
14246,-34.9226396,138.5993915
58734,-34.9219820,138.5990750
7157,-35.2689000,138.4613800
46430,-35.2730000,138.4550000
65573,-34.9218320,138.5989610
7091,-35.1331000,138.4940000
7092,-35.1376000,138.4780000
7093,-35.1291310,138.4780960
30177,-35.0056420,138.5400190
7096,-35.1433800,138.5169120
7097,-35.1394000,138.5340000
7098,-35.1529748,138.5164748
7099,-35.0833000,138.5040000
58620,-35.0776280,138.5099250
7102,-35.0709000,138.5180000
6873,-35.0868000,138.5840000
7103,-35.1255070,138.5030510
8849,-35.2249000,138.4790000
7203,-35.1920600,138.4744900
7105,-35.1269000,138.5200000
7106,-35.1278140,138.5340590
7107,-35.1113090,138.5166930
7108,-35.1344000,138.5029800
31731,-35.1394449,138.4735855
7109,-35.1504000,138.4960000
64724,-35.0174227,138.5509801
7110,-35.0808960,138.5530360
7217,-35.1832200,138.5010100
31288,-35.1319000,138.5420000
7111,-35.1251000,138.4800000
7112,-35.1132000,138.5290000
7113,-35.1489420,138.4723450
7114,-35.1004950,138.5371470
7115,-35.0908600,138.5549100
7116,-35.1048700,138.5247100
7225,-35.1754040,138.4727420
58621,-35.1856380,138.4804340
31287,-35.2001900,138.4874300
7227,-35.3258000,138.4550000
7120,-35.0717100,138.5312400
11653,-35.0791000,138.5360000
7100,-35.1060100,138.5562200
58619,-35.1143100,138.5444300
31851,-34.9226396,138.5993915
58738,-34.9226396,138.5993915
7124,-34.8085000,138.7260000
65618,-34.9218320,138.5989610
30178,-34.8314020,138.6854860
7127,-34.7987000,138.7310000
7128,-34.8440110,138.6181280
7130,-34.7739000,138.7320000
12044,-34.7938100,138.6962300
32545,-34.7867300,138.7093200
31850,-34.7696100,138.7201000
51056,-34.7679370,138.7089980
58608,-34.7923600,138.6682700
7133,-34.8404000,138.6960000
7132,-34.8398000,138.6880000
6666,-34.8268000,138.6420000
7136,-34.8190000,138.6450000
38234,-34.8105620,138.6209820
7137,-34.8259000,138.6920000
7138,-34.8110000,138.6860000
38321,-34.8314020,138.6854860
7139,-34.8246000,138.6730000
7140,-34.8338000,138.6760000
7142,-34.8117690,138.6513560
7143,-34.8173000,138.6670000
7144,-34.8000000,138.6540000
6678,-34.8348000,138.6600000
7145,-34.8331800,138.6130500
34289,-34.8236810,138.6226040
7146,-34.8154000,138.7010000
7147,-34.8173000,138.7090000
7148,-34.8314000,138.7190000
7149,-34.8342000,138.7050000
7150,-34.7935000,138.6560000
6846,-34.7847000,138.6630000
33167,-34.7740000,138.6700000
33171,-34.7589000,138.6770000
7151,-34.7988800,138.7133600
7152,-34.8221000,138.7270000
12045,-34.8413000,138.6540000
38200,-34.8369000,138.6410000
8848,-34.8000430,138.6880160
51055,-34.7995780,138.6759400
14249,-34.9226396,138.5993915
58737,-34.9219820,138.5990750
7156,-35.0187600,138.7495100
7158,-35.7822400,137.7711570
7159,-35.2885000,138.7680000
7161,-34.9385000,138.7660000
7162,-34.8197700,138.9589000
65574,-34.9218320,138.5989610
7163,-35.0042800,138.7614300
7165,-35.0023880,138.9421180
7166,-35.1135810,139.0392240
7167,-34.9160590,138.9020780
7168,-35.0635000,138.6535800
7169,-35.1088510,138.6287070
7170,-35.0330890,138.6259390
7171,-34.9936500,138.7127800
7172,-34.8399000,138.8160000
7173,-35.4469000,138.7660000
7174,-35.5718200,138.1950690
30179,-35.0035590,138.7164760
7175,-35.0978000,138.7910000
7178,-34.7978410,138.8987520
7179,-35.4979000,138.7800000
46417,-35.5044000,138.7790000
7181,-34.8219070,138.8859840
7182,-35.0339100,138.8135900
33175,-35.0868000,138.5840000
7183,-34.9499930,139.0110830
7186,-35.2794000,138.6190000
7134,-34.8285000,138.7620000
7189,-35.1480000,138.6600000
7371,-34.7831000,138.8500000
7191,-35.6511670,137.6331300
7192,-35.2961080,139.0370890
7193,-34.9202400,138.8284300
7194,-35.0543700,138.8563100
7195,-34.9052600,138.8749300
7196,-35.0570800,138.7216600
7197,-35.1735000,138.8375000
7198,-35.2065100,138.5870100
7199,-35.2130000,138.5310000
36828,-34.9141000,138.6770000
7200,-35.1815200,138.7584800
7201,-35.5082000,138.7060000
7202,-35.4055000,138.9732000
7204,-34.8959000,138.7480000
7205,-35.0738000,138.8580000
46416,-35.0688800,138.8534630
47788,-35.0646725,138.8572751
7206,-35.3506000,138.6210000
7207,-34.7739700,139.0531290
7208,-34.8720000,138.9600000
7212,-35.0434000,138.7600000
7214,-35.3932000,138.4650000
7215,-35.0385000,138.9030000
7216,-34.9278000,138.7290000
7160,-34.9890110,138.8353660
7400,-34.8396985,138.7850795
7220,-35.7914000,137.2640000
7221,-35.7201760,137.9318480
7222,-34.9822170,138.7260600
7223,-35.5334000,138.6820000
7226,-35.5277730,138.2278560
7421,-34.7068000,139.0910000
7228,-35.0029000,138.7350000
7229,-35.0044000,138.7080000
7231,-35.2546260,138.8920000
7232,-34.9589800,138.7280500
7233,-35.0189100,138.6846200
7234,-34.9584000,138.7450000
7235,-35.5539676,138.6221196
7236,-35.5278448,138.6365121
12997,-35.5539853,138.6221268
7176,-35.5555200,138.6028700
7238,-35.2709200,138.5540400
7240,-35.2041000,138.9670000
7242,-34.9527000,138.8790000
7243,-35.4534000,138.3340000
14253,-34.9226396,138.5993915
58759,-34.9226396,138.5993915
7248,-34.8770300,138.5215700
7048,-34.9016210,138.5543240
7249,-34.8925000,138.5480000
7250,-34.8398020,138.4954120
65619,-34.9218320,138.5989610
46401,-34.7415350,138.5964830
7251,-34.8577340,138.5191140
7055,-34.8944000,138.5680000
6826,-34.7397430,138.6199310
30180,-34.9219820,138.5990750
64722,-34.7202334,138.6715920
7253,-34.8508500,138.4951600
7057,-34.8998000,138.5270000
64714,-34.8990710,138.5371550
7255,-34.8839000,138.5510000
12084,-34.8738200,138.5551930
7256,-34.8234600,138.4944800
33098,-34.8541890,138.5515450
7259,-34.8541140,138.5518080
7264,-34.8513000,138.5272600
6838,-34.7908000,138.6182700
6839,-34.7856990,138.6152740
6840,-34.7723000,138.6070000
6841,-34.7535000,138.6220000
31239,-34.7566000,138.5950000
7260,-34.8585000,138.5320000
7262,-34.8455080,138.5028040
46556,-34.8455577,138.5023436
7263,-34.8630400,138.5114900
7254,-34.8698750,138.5660830
7265,-34.8560200,138.5219700
7266,-34.8708000,138.5120000
7268,-34.8781510,138.5110760
7278,-34.8732220,138.5389070
36883,-34.7681000,138.6470000
36884,-34.7629000,138.6480000
6845,-34.7717230,138.6242870
6848,-34.7529000,138.6344700
7269,-34.8852900,138.5064800
7062,-34.8958700,138.5198500
7270,-34.8391000,138.4850000
7273,-34.8454400,138.4856500
7274,-34.8043000,138.4960000
12085,-34.8892700,138.5591900
7280,-34.8639800,138.5500100
7283,-34.8842000,138.5370000
7284,-34.8855000,138.5210000
14255,-34.9226396,138.5993915
7290,-34.8675000,138.6990000
7291,-34.8841000,138.6940000
7292,-34.9449390,138.6583560
65588,-34.9218320,138.5989610
7294,-34.9354000,138.6600000
7295,-34.8793000,138.6620000
7125,-34.8613100,138.6711900
30181,-34.9219820,138.5990750
7289,-34.8927840,138.6447630
7129,-34.8494000,138.6620000
7297,-34.9630000,138.6450000
6870,-34.9492070,138.6361200
7296,-34.8913704,138.6562789
38285,-34.8913704,138.6562789
7307,-34.9071358,138.6624187
7298,-34.8901000,138.6660000
7299,-34.8481000,138.7096300
33187,-34.8530000,138.7010000
58617,-34.8572760,138.6930290
6665,-34.8659580,138.6382290
7131,-34.8566000,138.6710000
7309,-34.9249100,138.6494000
7301,-34.9188000,138.6660000
7302,-34.9205600,138.6515000
6669,-34.8767000,138.6370000
7304,-34.9475000,138.6470000
38419,-34.9141000,138.6770000
6672,-34.8966400,138.6384600
64723,-34.8314020,138.6854860
6882,-34.9216670,138.6364500
7310,-34.8823031,138.6739664
36944,-34.9216000,138.6360000
7313,-34.8756220,138.6733550
7141,-34.8707480,138.6603970
7314,-34.8939200,138.6851000
7306,-34.9013000,138.6760000
7315,-34.9111860,138.6556440
7316,-34.9363053,138.6615987
7317,-34.9131800,138.6663400
7318,-34.9088400,138.6404800
7319,-34.9375000,138.6430000
65050,-34.8854200,138.6259400
6687,-34.8597000,138.6570000
6688,-34.8686000,138.6430000
31761,-34.9226396,138.5993915
58757,-34.9226396,138.5993915
32555,-34.6720000,138.6660000
6823,-34.6434500,138.6469700
7328,-34.0277800,138.6856200
7329,-34.1526000,138.4170000
65620,-34.9218320,138.5989610
6824,-34.7753000,138.6500000
7343,-33.8497514,138.6195088
12048,-34.6919000,138.7000000
46435,-34.6894750,138.7144300
6825,-34.7099000,138.7050000
6836,-34.6971000,138.6630000
30182,-34.7169440,138.6680320
7347,-34.4536000,138.3520000
6827,-34.7148770,138.6723520
6828,-34.6995000,138.6940000
6829,-34.7257070,138.6782530
6831,-34.7327000,138.6700000
6832,-34.7036200,138.6746000
6833,-34.7130000,138.6850000
6834,-34.7306000,138.6620000
6835,-34.7463000,138.6690000
46573,-34.7212034,138.6689259
7352,-34.6181140,138.7384770
7353,-34.6243400,138.7193300
46572,-34.6331000,138.7350000
7355,-34.4571700,138.8109950
7356,-34.5962000,138.7510000
7357,-34.5980000,138.7610000
7359,-34.6066000,138.7480000
11457,-34.5991830,138.7455950
7362,-34.4572900,138.9270600
7365,-34.3574000,138.6820000
12043,-34.7318000,138.6820000
7370,-34.3377000,138.9180000
